HCP_ID,HCP_Name,Address_Line1,City,State,ZIP,Specialty,Influence_Score,Bridge_Score,Eigenvector_Score,Final_Segment,Patients_Treated,Patients_Prescribed,Patients_Diagnosed,Patients_Count,Mistreated_Patients,Affiliation,HCO_ID,Email,Region,Territory,Territory_Name,Latitude,Longitude,Cluster_ID,Incoming_Referrals,Outgoing_Referrals
1942629126,AMBER MAY VESTER,1200 HILYARD ST,EUGENE,OR,97401,Sleep Specialists,6.71,7.4,7.45,Bridger,0,20,1,1,9,PEACEHEALTH,9001238,amber.vester@email.com,West,2160002,"Portland, OR",44.06803,-123.08171,2,0,1
1154426872,GREG EDWARD EUDY,513 BROOKWOOD BLVD,BIRMINGHAM,AL,35209,Sleep Specialists,8.66,5.68,2.98,Referrer,0,31,1,1,9,BIRMINGHAM RHEUMATOLOGY,9000216,greg.eudy@email.com,Southeast,2130007,"Birmingham, AL",33.46507,-86.81107,7,3,1
1063424448,William Rose Hill,3515 COOLIDGE RD,EAST LANSING,MI,48823,Other Specialists,3.39,6.93,7.71,Referrer,0,19,0,1,7,COMPREHENSIVE SLEEP CENTER,9000424,william.hill@email.com,Midwest,2140005,"Detroit, MI",42.76225,-84.45407,2,0,1
1790188605,MONIFA KAMILA MONTIQUE,806 14TH AVE,ALBANY,GA,31701,PCP,8.77,8.42,6.61,Key Influencer,0,24,1,1,2,WILLIS WILLIAM W OFFICE,9001885,monifa.montique@email.com,Southeast,2130001,"Atlanta, GA",31.57376,-84.15508,4,0,1
1053757849,FERRIS ALKAZIR,1535 GULL RD,KALAMAZOO,MI,49048,Sleep Specialists,8.67,2.41,7.92,Key Influencer,0,24,1,2,7,BEACON HEALTH SYSTEM,9000193,ferris.alkazir@email.com,Midwest,2140005,"Detroit, MI",42.27202,-85.49893,2,0,2
1518488675,FERNANDO FIGUEROA RODRIGUEZ,1940 N JACKSON ST,TULLAHOMA,TN,37388,Sleep Specialists,1.29,3.75,9.98,Diagnoser,0,20,2,3,8,SMYRNA PULMONARY AND SLEEP ASSOCIATES PLLC,9001557,fernando.rodriguez@email.com,Mid Atlantic,2120003,"Nashville, TN",35.35141,-86.19747,4,0,3
1558384099,PRAKASHCHANDRA BHIKHABHAI PATEL,13181 OLD NASHVILLE HWY,SMYRNA,TN,37167,Sleep Specialists,4.16,6.48,5.79,Diagnoser,0,20,1,1,6,SMYRNA PULMONARY AND SLEEP ASSOCIATES PLLC,9001557,prakashchandra.patel@email.com,Mid Atlantic,2120003,"Nashville, TN",35.96325,-86.52922,2,0,1
1780933531,DIVYA SALHAN,256 SEABOARD LN,FRANKLIN,TN,37067,Sleep Specialists,6.66,7.23,9.93,Prescriber,0,16,1,1,8,VERSAL PRO HEALTH ASSOCIATES,9001836,divya.salhan@email.com,Mid Atlantic,2120003,"Nashville, TN",35.91314,-86.77461,4,1,1
1437458742,ANITA RAJAGOPAL,7250 CLEARVISTA DR,INDIANAPOLIS,IN,46256,Sleep Specialists,6.19,7.12,7.08,Prescriber,0,21,1,1,3,"COMMUNITY HEALTH NETWORK, INC",9000401,anita.rajagopal@email.com,Midwest,2140006,"Indianapolis, IN",39.90682,-86.01152,1,0,1
1487854972,RAMI ABBOUD,30600 TELEGRAPH RD,BINGHAM FARMS,MI,48025,Sleep Specialists,3.8,1.85,8.22,Referrer,0,20,3,3,2,UNITED PHYSICIANS,9001786,rami.abboud@email.com,Midwest,2140005,"Detroit, MI",42.52032,-83.26744,1,0,3
1699740613,DHRUV R PATEL,3600 KOLBE RD,LORAIN,OH,44053,Sleep Specialists,7.87,9.69,4.99,Key Influencer,0,35,1,1,4,BON SECOURS MERCY HEALTH INC,9000235,dhruv.patel@email.com,Mid Atlantic,2120006,"Cleveland, OH",41.42694,-82.22138,7,1,1
1033107552,MONICA JEANNE YOUNG,3230 CENTRAL PARK W,TOLEDO,OH,43617,PCP,4.25,8.29,6.48,Referrer,0,2,2,2,4,YOUNG MONICA J OFFICE,9001908,monica.young@email.com,Mid Atlantic,2120006,"Cleveland, OH",41.66416,-83.72808,6,1,2
1144922394,ANDREW GEORGE EVANS,7135 SYLVANIA AVE,SYLVANIA,OH,43560,NP/PA,2.44,7.84,5.25,Referrer,0,27,3,3,1,TOLEDO CLINIC INC,9001740,andrew.evans@email.com,Mid Atlantic,2120006,"Cleveland, OH",41.70067,-83.73799,4,4,3
1154385805,Robert Kay Flores,1850 STATE ST,NEW ALBANY,IN,47150,Other Specialists,7.71,5.61,9.51,Bridger,0,21,1,1,2,"BAPTIST HEALTHCARE SYSTEM, INC",9000174,robert.flores@email.com,Mid Atlantic,2120005,"Louisville, KY",38.28831,-85.84775,3,0,1
1215984851,Mary Lee Scott,4100 LAKE DR SE,GRAND RAPIDS,MI,49546,Sleep Specialists,4.16,4.83,6.32,Prescriber,0,8,1,1,10,COREWELL HEALTH,9000439,mary.scott@email.com,Midwest,2140005,"Detroit, MI",42.92815,-85.53629,6,0,1
1457353104,John Jane Ramirez,731 N LINCOLN ST,GREENSBURG,IN,47240,Other Specialists,9.55,2.72,4.34,Diagnoser,0,6,1,1,8,DECATUR COUNTY MEMORIAL HOSPITAL,9000478,john.ramirez@email.com,Midwest,2140006,"Indianapolis, IN",39.32394,-85.48028,1,0,1
1538837679,SHUVAJIT DAS,1425 STARR AVE,TOLEDO,OH,43605,Sleep Specialists,9.67,4.91,6.89,Diagnoser,0,14,1,1,3,UNISON HEALTH,9001779,shuvajit.das@email.com,Mid Atlantic,2120006,"Cleveland, OH",41.64734,-83.50722,4,0,1
1902503543,GREGORY PAUL NORROD,7135 SYLVANIA AVE,SYLVANIA,OH,43560,Sleep Specialists,8.77,2.86,8.03,Diagnoser,0,35,2,2,3,TOLEDO CLINIC INC,9001740,gregory.norrod@email.com,Mid Atlantic,2120006,"Cleveland, OH",41.70067,-83.73799,6,2,2
1952341471,Ashley Grace Flores,4701 TOWNE CENTRE RD,SAGINAW,MI,48604,Other Specialists,3.98,9.47,8.85,Prescriber,0,24,1,1,10,SOUND ASLEEP LAB,9001564,ashley.flores@email.com,Midwest,2140005,"Detroit, MI",43.49749,-83.95887,7,0,1
1972628451,VISHWAS JADISH MASHALKAR,2770 CENTENNIAL RD,TOLEDO,OH,43617,Sleep Specialists,8.3,5.96,1.65,Prescriber,0,19,1,1,5,COMPREHENSIVE BEHAVIORAL HEALTH SERVICES,9000415,vishwas.mashalkar@email.com,Mid Atlantic,2120006,"Cleveland, OH",41.66416,-83.72808,3,1,1
1972976041,Sandra Reed Torres,834 S LAPEER RD,OXFORD,MI,48371,PCP,4.84,8.6,3.62,Key Influencer,0,33,1,1,2,MICHIGAN HEALTHCARE PROFESSIONALS PC,9001012,sandra.torres@email.com,Midwest,2140005,"Detroit, MI",42.84544,-83.28785,7,0,1
1780607556,JODENE THOMAS BURKHART,713 1/2 W 27TH ST,SCOTTSBLUFF,NE,69361,Sleep Specialists,2.47,4.97,3.23,Prescriber,0,23,1,1,3,COMPLETE CARE FAMILY PRACTICE,9000409,jodene.burkhart@email.com,Midwest,2140001,Iowa/Nebraska,42.01254,-103.56802,3,0,1
1164785374,ZHANNA FAST,211 S 9TH ST,PHILADELPHIA,PA,19107,Sleep Specialists,8.66,6.01,1.15,Bridger,0,7,9,9,3,JEFFERSON HEALTH,9000833,zhanna.fast@email.com,Northeast,2110005,"Philadelphia, PA",39.9518,-75.15864,5,5,9
1336229459,KARL DOGHRAMJI,211 S 9TH ST,PHILADELPHIA,PA,19107,Sleep Specialists,4.13,6.52,1.75,Diagnoser,0,18,1,1,4,JEFFERSON HEALTH,9000833,karl.doghramji@email.com,Northeast,2110005,"Philadelphia, PA",39.9518,-75.15864,4,1,1
1194932897,DIVYANG PUNJABHAI SORATHIA,1723 S KINGS AVE,BRANDON,FL,33511,Sleep Specialists,5.18,3.51,1.87,Prescriber,0,10,1,1,2,PULMONARY ASSOCIATES OF BRANDON AND SUN CITY,9001349,divyang.sorathia@email.com,Southeast,2130004,"Tampa, FL",27.9099,-82.29405,6,0,1
1497750137,DIRK NORMAN JUSCHKA,100 ROGERS LN,SHELBY,OH,44875,Sleep Specialists,7.66,6.37,1.0,Referrer,0,1,1,1,2,JAG HEALTHCARE,9000829,dirk.juschka@email.com,Mid Atlantic,2120006,"Cleveland, OH",40.88645,-82.6489,4,0,1
1205850542,ARLENE R SULLIVAN,1 LILE CT,LITTLE ROCK,AR,72205,Sleep Specialists,5.72,7.36,5.51,Diagnoser,0,15,2,3,5,BAPTIST HEALTH,9000172,arlene.sullivan@email.com,South Central,2150002,"Little Rock, AR",34.74948,-92.3524,4,2,3
1639278294,DAMON WYNN SEVART,330 S GARDEN WAY,EUGENE,OR,97401,Sleep Specialists,8.39,2.13,5.84,Referrer,1,34,1,1,6,EMERALD SLEEP DISORDERS CENTER,9000535,damon.sevart@email.com,West,2160002,"Portland, OR",44.06803,-123.08171,5,2,1
1255416368,Sandra Rose Ramirez,5150 E DUBLIN GRANVILLE RD,COLUMBUS,OH,43081,PCP,5.65,4.45,7.36,Diagnoser,0,35,3,3,8,OHIOHEALTH,9001186,sandra.ramirez@email.com,Mid Atlantic,2120001,"Columbus, OH",40.11064,-82.89083,4,6,3
1255333043,GUSTAVO E DELALUZ,180 WHITE RD,LITTLE SILVER,NJ,7739,Sleep Specialists,6.45,9.76,8.01,Diagnoser,0,12,1,1,1,SHORE PULMONARY PA,9001520,gustavo.delaluz@email.com,Unrecognized,,Unrecognized,,,6,0,1
1447204615,Robert Jane Thompson,974 BETHEL RD,COLUMBUS,OH,43214,Sleep Specialists,2.65,5.68,2.11,Prescriber,0,26,1,1,9,OHIO ENT AND ALLERGY PHYSICIANS,9001181,robert.thompson@email.com,Mid Atlantic,2120001,"Columbus, OH",40.0523,-83.01996,7,0,1
1306818661,Sarah Claire White,3525 OLENTANGY RIVER RD,COLUMBUS,OH,43214,Sleep Specialists,6.56,3.26,3.91,Key Influencer,0,20,1,1,4,OHIOHEALTH,9001186,sarah.white@email.com,Mid Atlantic,2120001,"Columbus, OH",40.0523,-83.01996,5,1,1
1679712533,Joseph Scott Davis,1973 E MAIN ST,LANCASTER,OH,43130,Other Non-Specialists,5.76,1.09,8.72,Prescriber,0,4,1,1,7,COLUMBUS SLEEP CONSULTANTS,9000387,joseph.davis@email.com,Mid Atlantic,2120001,"Columbus, OH",39.70013,-82.60992,4,1,1
1174541742,RICHARD CHRIS HAMMOND,4650 HARRISON BLVD,OGDEN,UT,84403,Sleep Specialists,5.09,3.62,6.79,Referrer,0,35,6,6,9,OGDEN CLINIC PC,9001179,richard.hammond@email.com,Midwest,2140007,"Salt Lake City, UT",41.19379,-111.9038,3,4,6
1093705766,Betty Lynn Nguyen,5550 MERRICK RD,MASSAPEQUA,NY,11758,Other Specialists,5.31,3.4,2.6,Key Influencer,0,20,2,3,2,EVOLVE PSYCHIATRY,9000558,betty.nguyen@email.com,Northeast,2110004,"Long Island, NY",40.65361,-73.45626,5,0,3
1457378309,Sarah Scott Allen,6201 HARRY HINES BLVD,DALLAS,TX,75235,PCP,6.09,7.57,2.27,Referrer,0,32,1,1,9,THE UNIVERSITY OF TEXAS SYSTEM,9001721,sarah.allen@email.com,South Central,2150006,"Dallas, TX",32.83219,-96.84798,1,0,1
1669418067,ALISON DAWN WHITMAN,641 CAMPUS DR,ABINGDON,VA,24210,Sleep Specialists,9.36,8.31,3.99,Referrer,0,29,1,1,4,HOLSTON MEDICAL GROUP PC,9000745,alison.whitman@email.com,Mid Atlantic,2120007,"Pittsburgh, PA",36.77231,-82.02244,6,0,1
1427371632,Nancy Blake Harris,7135 SYLVANIA AVE,SYLVANIA,OH,43560,Other Specialists,1.03,9.64,6.5,Key Influencer,0,17,1,1,1,"TOLEDO CLINIC, INC",9001741,nancy.harris@email.com,Mid Atlantic,2120006,"Cleveland, OH",41.70067,-83.73799,4,0,1
1093706475,Joshua Paul Walker,2908 S LAMAR BLVD,OXFORD,MS,38655,Other Specialists,2.57,6.89,1.83,Bridger,0,29,2,2,3,OXFORD NEUROMUSCULAR ASSOCIATES PLLC,9001215,joshua.walker@email.com,Southeast,2130007,"Birmingham, AL",34.33114,-89.4825,1,0,2
1255772471,Donald James Perez,925 SENECA ST,SEATTLE,WA,98101,Sleep Specialists,9.76,4.35,5.87,Key Influencer,0,1,1,1,7,COMMONSPIRIT HEALTH,9000390,donald.perez@email.com,West,2160001,"Seattle, WA",47.61119,-122.33454,5,2,1
1538864004,Paul Kay Flores,100 N ACADEMY AVE,DANVILLE,PA,17822,NP/PA,3.34,1.42,4.45,Diagnoser,0,35,1,1,7,GEISINGER,9000636,paul.flores@email.com,Northeast,2110007,Central PA,40.96861,-76.60365,7,0,1
1164453486,LESLIE LEWIS WALTERS,6800 N MACARTHUR BLVD,IRVING,TX,75039,Sleep Specialists,4.1,1.12,8.82,Diagnoser,0,16,1,1,6,HCA HEALTHCARE INC,9000704,leslie.walters@email.com,South Central,2150006,"Dallas, TX",32.88592,-96.94042,4,0,1
1356753040,ERICA DAWN HEGEMAN,1215 KINWEST PKWY,IRVING,TX,75063,Sleep Specialists,2.88,6.74,9.79,Prescriber,0,27,1,1,6,SNI NEUROLOGY AND SLEEP,9001558,erica.hegeman@email.com,South Central,2150006,"Dallas, TX",32.90797,-96.9961,3,1,1
1578069381,PRISCILLA GALLIGUEZ CARROLL,1215 KINWEST PKWY,IRVING,TX,75063,Sleep Specialists,6.49,6.07,4.59,Bridger,0,35,1,1,10,SNI NEUROLOGY AND SLEEP,9001558,priscilla.carroll@email.com,South Central,2150006,"Dallas, TX",32.90797,-96.9961,1,2,1
1801240809,RYAN AUSTIN KLITGAARD,1428 W HEBRON PKWY,CARROLLTON,TX,75010,Sleep Specialists,5.44,9.26,4.11,Bridger,0,1,1,1,7,PRECISION FAMILY MEDICINE PA,9001284,ryan.klitgaard@email.com,South Central,2150006,"Dallas, TX",33.03058,-96.90148,4,0,1
1427275775,Michelle Kay Wilson,8081 INNOVATION PARK DR,FAIRFAX,VA,22031,PCP,2.92,2.05,3.71,Bridger,0,28,1,1,8,INOVA HEALTH SYSTEM,9000795,michelle.wilson@email.com,Mid Atlantic,2120004,"Norfolk, VA",38.85954,-77.2599,7,0,1
1306895891,MICHEL NABIH CHALHOUB,501 SEAVIEW AVE,STATEN ISLAND,NY,10305,Sleep Specialists,6.85,6.47,5.93,Bridger,0,28,1,1,2,NORTHWELL HEALTH,9001149,michel.chalhoub@email.com,Northeast,2110004,"Long Island, NY",40.59592,-74.07539,3,0,1
1336110659,SIDNEY SCOTT DEVINS,4801 COLLEGE BLVD,LEAWOOD,KS,66211,Sleep Specialists,9.02,5.01,7.44,Bridger,0,11,2,2,1,ASCENTIST HEALTHCARE,9000136,sidney.devins@email.com,South Central,2150004,"Saint Louis, MO",38.92422,-94.6363,6,1,2
1457304628,SUSHIL KUMAR SINGHI,196 CARDIOLOGY DR,ROCK HILL,SC,29732,Sleep Specialists,8.95,4.38,5.53,Referrer,0,7,2,2,1,CAROLINA CARDIOLOGY ASSOCIATES PA,9000290,sushil.singhi@email.com,Southeast,2130002,"Charleston, SC",34.96979,-81.07963,5,1,2
1477555134,STEVEN CRAIG RESNICK,116 DEFENSE HWY,ANNAPOLIS,MD,21401,Sleep Specialists,8.11,1.64,2.29,Referrer,0,35,2,2,5,ANNAPOLIS ASTHMA PULMONARY AND SLEEP SPECIALISTS,9000116,steven.resnick@email.com,Mid Atlantic,2120002,"Baltimore, MD",38.98967,-76.5505,3,1,2
1972601607,William Ray Gonzalez,6171 CHILDERS RD,BARBOURSVILLE,WV,25504,PCP,8.22,5.51,7.87,Bridger,0,29,1,1,1,STULTZ SLEEP AND BEHAVIORAL HEALTH,9001626,william.gonzalez@email.com,Mid Atlantic,2120007,"Pittsburgh, PA",38.37297,-82.26674,2,0,1
1093779613,JOHN STEVEN POCETA,10666 N TORREY PINES RD,LA JOLLA,CA,92037,Sleep Specialists,4.71,8.82,8.15,Referrer,0,31,4,4,10,SCRIPPS HEALTH,9001495,john.poceta@email.com,West,2160004,"San Diego, CA",32.85257,-117.25104,3,5,4
1265789960,NANCY HSU,10666 N TORREY PINES RD,LA JOLLA,CA,92037,Sleep Specialists,2.72,4.81,1.47,Prescriber,0,22,4,4,8,SCRIPPS HEALTH,9001495,nancy.hsu@email.com,West,2160004,"San Diego, CA",32.85257,-117.25104,7,1,4
1932405081,CLINTON GILBERT COLACO,10666 N TORREY PINES RD,LA JOLLA,CA,92037,Sleep Specialists,5.87,5.93,7.11,Bridger,0,22,3,3,5,SCRIPPS HEALTH,9001495,clinton.colaco@email.com,West,2160004,"San Diego, CA",32.85257,-117.25104,4,3,3
1538753215,Susan Rose Martin,3390 TAMIAMI TRL,PORT CHARLOTTE,FL,33952,NP/PA,7.13,5.01,3.24,Bridger,0,17,1,1,6,PSYCHIATRIC ASSOCIATES OF CHARLOTTE COUNTY,9001321,susan.martin@email.com,Southeast,2130004,"Tampa, FL",26.99008,-82.0972,2,0,1
1912445685,Mary James Martin,92 TOMMY STALNAKER DR,WARNER ROBINS,GA,31088,PCP,1.95,5.45,1.32,Bridger,0,33,1,1,2,HOUSTON LUNG CLINIC LLC,9000762,mary.martin@email.com,Southeast,2130002,"Charleston, SC",32.58587,-83.65528,6,0,1
1396749743,MICHAEL WAYNE WOOLEY,10007 HUEBNER RD,SAN ANTONIO,TX,78240,Sleep Specialists,9.26,6.46,7.02,Prescriber,0,28,2,2,10,PULMONARY CONSULTANTS OF SAN ANTONIO,9001363,michael.wooley@email.com,South Central,2150005,"San Antonio, TX",29.5244,-98.60813,6,1,2
1053373464,ALAN STUART JOSSELSON,210 MALL BLVD,KING OF PRUSSIA,PA,19406,Sleep Specialists,3.91,1.74,7.95,Diagnoser,0,13,1,1,4,JEFFERSON HEALTH,9000833,alan.josselson@email.com,Northeast,2110005,"Philadelphia, PA",40.09467,-75.38402,3,0,1
1609059112,JOSEPH STEPHEN DEMIDOVICH,2400 KATHLEEN RD,LAKELAND,FL,33810,Sleep Specialists,2.58,2.61,1.32,Prescriber,0,33,2,2,1,LAKELAND REGIONAL HEALTH,9000871,joseph.demidovich@email.com,Southeast,2130004,"Tampa, FL",28.13027,-82.03989,5,1,2
1518152347,OKTAI MAMEDOV,3515 COOLIDGE RD,EAST LANSING,MI,48823,Sleep Specialists,2.3,4.6,7.06,Diagnoser,0,11,38,38,5,COMPREHENSIVE SLEEP CENTER,9000424,oktai.mamedov@email.com,Midwest,2140005,"Detroit, MI",42.76225,-84.45407,7,24,38
1215989900,DILEEP KUMAR PUPPALA,13219 DOTSON RD,HOUSTON,TX,77070,Sleep Specialists,2.08,3.96,8.94,Diagnoser,0,12,1,2,7,TEXAS MULTI SPECIALTY GROUP,9001668,dileep.puppala@email.com,South Central,2150007,"Houston, TX",29.97783,-95.57377,6,2,2
1215175856,MAKOTO KAWAI,450 BROADWAY ST,REDWOOD CITY,CA,94063,Sleep Specialists,2.96,3.08,4.63,Bridger,0,21,1,1,9,STANFORD HEALTH CARE,9001609,makoto.kawai@email.com,West,2160007,"San Jose, CA",37.49367,-122.20823,5,0,1
1881672285,Steven Allen Taylor,951 W 23RD ST,PANAMA CITY,FL,32405,Other Specialists,4.94,6.77,7.82,Key Influencer,0,32,1,1,4,OBID ALLERGY RESPIRATORY AND INTERNAL MEDICINE CENTER,9001171,steven.taylor@email.com,Southeast,2130006,"Jacksonville, FL",30.20002,-85.66869,4,0,1
1447355185,Elizabeth Lynn Johnson,4001 LONG PRAIRIE RD,FLOWER MOUND,TX,75028,Pulmonologist,5.55,9.59,3.99,Key Influencer,0,34,1,1,6,TEXAS HEALTH RESOURCES,9001665,elizabeth.johnson@email.com,South Central,2150006,"Dallas, TX",33.03382,-97.0629,7,1,1
1376758797,MICHELLE RAY NOEL,1975 MIAMISBURG CENTERVILLE RD,CENTERVILLE,OH,45459,Sleep Specialists,2.67,5.64,5.87,Prescriber,0,14,10,10,2,DAYTON CENTER FOR NEUROLOGICAL DISORDERS INC,9000472,michelle.noel@email.com,Mid Atlantic,2120001,"Columbus, OH",39.64658,-84.16693,5,7,10
1316107147,MARIA DOLGOVINA,1117 BRIGHTON BEACH AVE,BROOKLYN,NY,11235,Sleep Specialists,5.62,8.68,7.65,Key Influencer,0,26,4,4,3,ADVANCED MEDICAL CARE PLLC,9000042,maria.dolgovina@email.com,Northeast,2110004,"Long Island, NY",40.58411,-73.94331,4,3,4
1457791782,SHANNON MARGARET KNIGHT,221 WINDERMERE BLVD,ALEXANDRIA,LA,71303,Sleep Specialists,2.54,2.68,4.1,Key Influencer,0,6,3,3,3,RED RIVER ENT ASSOCIATES,9001393,shannon.knight@email.com,South Central,2150003,"New Orleans, LA",31.28081,-92.54308,6,2,3
1538653290,ALANA MICHELLE WARD,1315 S ADAMS ST,FORT WORTH,TX,76104,Sleep Specialists,9.21,8.23,7.39,Key Influencer,0,0,1,1,7,TIMELYCARE,9001737,alana.ward@email.com,South Central,2150006,"Dallas, TX",32.72848,-97.31819,6,0,1
1265693931,PRIYA BAKAYA,79 WAWECUS ST,NORWICH,CT,6360,Sleep Specialists,4.6,1.91,2.05,Diagnoser,0,2,1,1,2,PULMONARY PHYSICIANS OF NORWICH PC,9001373,priya.bakaya@email.com,Unrecognized,,Unrecognized,,,2,0,1
1659325348,LARA LYNELLE HARDMAN,2000 S 900 E,SALT LAKE CITY,UT,84105,Sleep Specialists,9.17,2.82,2.72,Diagnoser,0,9,1,1,5,INTERMOUNTAIN HEALTH,9000814,lara.hardman@email.com,Midwest,2140007,"Salt Lake City, UT",40.73841,-111.85982,7,0,1
1184618100,SCOTT MICHAEL LEIBOWITZ,6135 BARFIELD RD,ATLANTA,GA,30328,Sleep Specialists,3.04,9.05,2.44,Prescriber,0,11,1,1,7,"NORTHSIDE HOSPITAL, INC",9001148,scott.leibowitz@email.com,Southeast,2130001,"Atlanta, GA",33.93194,-84.38617,6,1,1
1194138818,MATTHEW ETHAN MACKEN,1020 CENTER AVE,PITTSBURGH,PA,15229,Sleep Specialists,1.97,7.43,1.03,Key Influencer,0,24,1,1,7,GENESIS MEDICAL ASSOCIATES INC,9000641,matthew.macken@email.com,Mid Atlantic,2120007,"Pittsburgh, PA",40.51995,-80.03866,1,0,1
1558618264,MARY KATHERINE WRAY,9104 BABCOCK BLVD,PITTSBURGH,PA,15237,NP/PA,1.0,1.7,6.0,Bridger,0,5,1,1,7,GENESIS MEDICAL ASSOCIATES INC,9000641,mary.wray@email.com,Mid Atlantic,2120007,"Pittsburgh, PA",40.54834,-80.04682,5,0,1
1386618221,RAJANNA B RAMASWAMY,1850 STATE ST,NEW ALBANY,IN,47150,Sleep Specialists,8.81,8.19,7.11,Prescriber,0,11,4,5,7,"BAPTIST HEALTHCARE SYSTEM, INC",9000174,rajanna.ramaswamy@email.com,Mid Atlantic,2120005,"Louisville, KY",38.28831,-85.84775,3,2,5
1821232455,KELLY ANNE WATERS,4100 LAKE DR SE,GRAND RAPIDS,MI,49546,Sleep Specialists,5.63,5.32,4.6,Prescriber,0,6,4,4,7,COREWELL HEALTH,9000439,kelly.waters@email.com,Midwest,2140005,"Detroit, MI",42.92815,-85.53629,2,4,4
1205111713,WILLIAM JOSEPH GEBELE,731 N LINCOLN ST,GREENSBURG,IN,47240,Sleep Specialists,7.59,6.37,2.49,Diagnoser,0,3,3,3,7,DECATUR COUNTY MEMORIAL HOSPITAL,9000478,william.gebele@email.com,Midwest,2140006,"Indianapolis, IN",39.32394,-85.48028,5,2,3
1417045329,JERALD HOWARD SIMMONS,3200 RESEARCH FOREST DR,THE WOODLANDS,TX,77381,Sleep Specialists,1.55,5.98,5.19,Bridger,0,10,11,11,8,COMPREHENSIVE SLEEP MEDICINE ASSOCIATES,9000425,jerald.simmons@email.com,South Central,2150007,"Houston, TX",30.17791,-95.50266,4,11,11
1205398633,EBONI NIKIA HART,102 PHYSICIANS DR,MUSCLE SHOALS,AL,35661,Sleep Specialists,8.46,2.9,7.04,Key Influencer,0,32,1,1,10,LISTER HEALTHCARE CORP,9000900,eboni.hart@email.com,Mid Atlantic,2120003,"Nashville, TN",34.77737,-87.56331,2,0,1
1598704892,NARENDRA RAMA K KUMAR,4701 TOWNE CENTRE RD,SAGINAW,MI,48604,Sleep Specialists,1.62,3.61,9.11,Prescriber,0,10,28,28,6,SOUND ASLEEP LAB,9001564,narendra.kumar@email.com,Midwest,2140005,"Detroit, MI",43.49749,-83.95887,6,16,28
1083609523,KRISTI SKEEL WILLIAMS,3000 ARLINGTON AVE,TOLEDO,OH,43614,Sleep Specialists,9.61,7.73,2.16,Referrer,0,28,2,2,4,THE UNIVERSITY OF TOLEDO MEDICAL CENTER,9001722,kristi.williams@email.com,Mid Atlantic,2120006,"Cleveland, OH",41.60336,-83.62715,7,1,2
1811995673,RENNY ABRAHAM,834 S LAPEER RD,OXFORD,MI,48371,Sleep Specialists,8.55,9.44,1.8,Bridger,0,6,1,1,1,MICHIGAN HEALTHCARE PROFESSIONALS PC,9001012,renny.abraham@email.com,Midwest,2140005,"Detroit, MI",42.84544,-83.28785,3,1,1
1598232951,BLAINE JOSEPH WALSH,275 COLLIER RD NW,ATLANTA,GA,30309,Sleep Specialists,2.84,8.17,5.66,Referrer,0,25,1,1,10,PIEDMONT HEALTHCARE INC,9001261,blaine.walsh@email.com,Southeast,2130001,"Atlanta, GA",33.798,-84.38774,2,0,1
1538169354,Barbara Dean Jones,14201 N 87TH ST,SCOTTSDALE,AZ,85260,PCP,4.37,7.08,1.97,Referrer,0,7,1,1,8,SCOTTSDALE RHEUMATOLOGY CENTER,9001494,barbara.jones@email.com,South Central,2150001,"Phoenix, AZ",33.60943,-111.89113,6,1,1
1407357478,ELIZABETH A EVERETTE,151 HAROLD FLEMING CT,SPARTANBURG,SC,29303,Sleep Specialists,8.83,7.12,9.73,Prescriber,0,31,1,1,2,UPSTATE LUNG AND CRITICAL CARE SPECIALISTS PC,9001815,elizabeth.everette@email.com,Southeast,2130002,"Charleston, SC",34.99424,-81.96883,7,1,1
1427014067,Donald Grace Gonzalez,11100 EUCLID AVE,CLEVELAND,OH,44106,Other Specialists,8.17,7.03,4.29,Diagnoser,0,16,1,1,6,UNIVERSITY HOSPITALS,9001798,donald.gonzalez@email.com,Mid Atlantic,2120006,"Cleveland, OH",41.5062,-81.60679,4,0,1
1669492773,William Lee White,676 N SAINT CLAIR ST,CHICAGO,IL,60611,Sleep Specialists,4.41,9.94,5.88,Referrer,0,29,1,1,3,NORTHWESTERN MEDICINE,9001153,william.white@email.com,Midwest,2140004,"Chicago, IL",41.89483,-87.61944,4,0,1
1396128476,Charles Cole Martinez,125 NATIONWIDE DR,LYNCHBURG,VA,24502,NP/PA,3.11,8.21,9.06,Prescriber,0,18,1,1,5,CENTRA HEALTH,9000312,charles.martinez@email.com,Mid Atlantic,2120007,"Pittsburgh, PA",37.35624,-79.2194,7,1,1
1568432185,PAUL MAZZEO,1833 N PARIS AVE,PORT ROYAL,SC,29935,Sleep Specialists,1.77,3.71,5.63,Key Influencer,0,29,1,1,8,COASTAL NEUROLOGY PA,9000375,paul.mazzeo@email.com,Southeast,2130002,"Charleston, SC",32.38277,-80.6963,2,0,1
1063158715,LEILA JAHROMI,15200 SHADY GROVE RD,ROCKVILLE,MD,20850,Sleep Specialists,3.09,1.04,6.73,Bridger,1,32,1,1,10,SLEEP SERVICES OF MARYLAND LLC,9001546,leila.jahromi@email.com,Mid Atlantic,2120002,"Baltimore, MD",39.0908,-77.1809,3,0,1
